Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,Country,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percentage,Total_Sales,Profit_Margin_Pct,Profit_Value
ORD-005642,2025-11-16,CUST-01683,Richard Wang,41,Female,Europe,France,Electronics,Canon EOS R50 Camera,1,864.96,0.0,864.96,13.6,117.63
ORD-005643,2025-11-16,CUST-01740,Mia Scott,36,Female,Latin America,Colombia,Home & Kitchen,Bamboo Cutting Board Set,1,44.48,0.0,44.48,37.3,16.59
ORD-005644,2025-11-16,CUST-00650,Karen Scott,34,Male,Middle East,UAE,Home & Kitchen,IKEA KALLAX Shelf Unit,2,194.42,0.0,388.84,20.2,78.55
ORD-005645,2025-11-16,CUST-00994,Emma Johnson,55,Male,Latin America,Argentina,Clothing,Gucci Belt,3,474.21,0.0,1422.63,39.4,560.52
ORD-005646,2025-11-16,CUST-00304,Lisa Martinez,24,Male,Europe,Spain,Sports & Outdoors,Resistance Bands Set,2,31.28,22.0,48.8,27.5,13.42
ORD-005647,2025-11-16,CUST-01186,Mason Mitchell,52,Male,North America,USA,Beauty & Personal Care,Olaplex No.3 Hair Perfector,3,35.9,24.0,81.85,53.4,43.71
ORD-005648,2025-11-16,CUST-01091,Chen Patel,25,Female,North America,Mexico,Home & Kitchen,Ninja Air Fryer XL,2,126.84,0.0,253.68,30.4,77.12
ORD-005649,2025-11-16,CUST-00212,Charlotte Lee,31,Female,Europe,France,Electronics,USB-C Hub 7-in-1,1,79.58,0.0,79.58,9.3,7.4
ORD-005650,2025-11-16,CUST-00745,Richard Allen,38,Male,North America,USA,Electronics,"LG OLED 55"" TV",1,1892.36,19.0,1532.81,19.1,292.77
ORD-005651,2025-11-16,CUST-01739,Ethan Martin,49,Male,Middle East,Qatar,Sports & Outdoors,Spalding NBA Basketball,2,50.77,28.0,73.11,28.0,20.47
ORD-005652,2025-11-16,CUST-00532,Jennifer Davis,37,Female,North America,Canada,Sports & Outdoors,Coleman 4-Person Camping Tent,1,205.65,0.0,205.65,18.7,38.46
ORD-005653,2025-11-16,CUST-01528,Jennifer Wilson,48,Female,Asia Pacific,Singapore,Electronics,iPhone 15 Pro,1,1435.77,5.0,1363.98,19.3,263.25
ORD-005654,2025-11-16,CUST-00863,Michael Jackson,25,Female,Asia Pacific,Japan,Home & Kitchen,KitchenAid Stand Mixer,3,403.14,32.0,822.41,36.7,301.82
ORD-005655,2025-11-16,CUST-00315,Jessica Anderson,27,Female,North America,USA,Home & Kitchen,Weighted Blanket 15lbs,1,71.46,32.0,48.59,23.3,11.32
ORD-005656,2025-11-16,CUST-00072,Olivia White,38,Male,Asia Pacific,India,Electronics,"LG OLED 55"" TV",1,2034.87,13.0,1770.34,11.7,207.13
ORD-005657,2025-11-16,CUST-00236,Wei Williams,51,Male,Middle East,Qatar,Electronics,Apple Watch Series 9,2,478.68,11.0,852.05,9.8,83.5
ORD-005658,2025-11-16,CUST-00724,Priya Fernandez,35,Male,Middle East,Qatar,Clothing,Ray-Ban Aviator Sunglasses,1,152.78,31.0,105.42,50.9,53.66
ORD-005659,2025-11-16,CUST-01592,Linda Wright,44,Male,Latin America,Argentina,Sports & Outdoors,Peloton Bike+,2,2764.33,38.0,3427.77,24.9,853.51
ORD-005660,2025-11-16,CUST-01097,Susan Flores,48,Male,Europe,Germany,Electronics,Dell XPS 15 Laptop,1,1438.65,17.0,1194.08,9.5,113.44
ORD-005661,2025-11-16,CUST-00124,Robert Khan,21,Male,Middle East,Saudi Arabia,Clothing,Puma Running Shorts,1,47.73,46.0,25.77,40.6,10.46
ORD-005662,2025-11-16,CUST-01380,Laila Young,32,Male,North America,USA,Electronics,Sony PlayStation 5,2,631.24,19.0,1022.61,16.4,167.71
ORD-005663,2025-11-16,CUST-00188,Michael Carter,35,Female,Asia Pacific,Japan,Beauty & Personal Care,Fenty Beauty Foundation,5,47.7,17.0,197.96,53.2,105.31
ORD-005664,2025-11-16,CUST-00051,Barbara Jackson,25,Female,Asia Pacific,Singapore,Clothing,North Face Fleece Jacket,4,145.74,38.0,361.44,52.0,187.95
ORD-005665,2025-11-16,CUST-00340,Noah Baker,48,Female,North America,Mexico,Electronics,Samsung Galaxy S24,1,1254.1,23.0,965.66,12.0,115.88
ORD-005666,2025-11-16,CUST-00018,Jessica Kim,31,Female,Europe,Spain,Clothing,Nike Air Max 270,1,127.0,9.0,115.57,35.7,41.26
ORD-005667,2025-11-16,CUST-01072,Patricia Green,25,Female,Asia Pacific,Australia,Clothing,Levi's 501 Jeans,4,70.86,11.0,252.26,49.0,123.61
ORD-005668,2025-11-16,CUST-00722,Patricia Taylor,40,Female,Asia Pacific,Japan,Home & Kitchen,Nespresso Vertuo Coffee Machine,1,229.49,0.0,229.49,20.6,47.27
ORD-005669,2025-11-17,CUST-00020,Laila Khan,22,Female,Europe,Netherlands,Clothing,Converse Chuck Taylor All Star,3,84.91,15.0,216.52,34.2,74.05
ORD-005670,2025-11-17,CUST-01520,Susan Lopez,42,Female,North America,USA,Home & Kitchen,IKEA KALLAX Shelf Unit,1,222.29,25.0,166.72,23.1,38.51
ORD-005671,2025-11-17,CUST-00729,James Baker,21,Male,Middle East,Qatar,Sports & Outdoors,Wilson Tennis Racket Pro,3,187.72,29.0,399.84,23.6,94.36
ORD-005672,2025-11-17,CUST-01224,Isabella Chen,41,Female,North America,USA,Electronics,Bose SoundLink Speaker,2,275.7,6.0,518.32,16.0,82.93
ORD-005673,2025-11-17,CUST-00366,Riley Wang,33,Male,Middle East,Qatar,Electronics,Samsung Galaxy S24,2,1205.85,0.0,2411.7,8.1,195.35
ORD-005674,2025-11-17,CUST-00534,Aiden Miller,37,Female,Latin America,Argentina,Electronics,Sony PlayStation 5,1,704.27,12.0,619.76,20.0,123.95
ORD-005675,2025-11-17,CUST-00459,Susan Santos,22,Female,Europe,France,Beauty & Personal Care,Olaplex No.3 Hair Perfector,5,38.16,12.0,167.9,49.7,83.45
ORD-005676,2025-11-17,CUST-00812,Wei Schmidt,60,Male,Europe,Germany,Electronics,iPhone 15 Pro,2,1111.44,0.0,2222.88,10.6,235.63
ORD-005677,2025-11-17,CUST-00746,Emma Schmidt,38,Male,Latin America,Argentina,Clothing,Ray-Ban Aviator Sunglasses,4,188.47,16.0,633.26,39.0,246.97
ORD-005678,2025-11-17,CUST-01499,Charles Ali,24,Male,North America,Canada,Home & Kitchen,Air Purifier HEPA,3,190.85,0.0,572.55,31.3,179.21
ORD-005679,2025-11-17,CUST-00146,Michael Smith,33,Female,Europe,Netherlands,Clothing,Gucci Belt,3,450.92,24.0,1028.1,51.4,528.44
ORD-005680,2025-11-17,CUST-00843,Jessica Singh,55,Male,Latin America,Brazil,Beauty & Personal Care,Philips Norelco Shaver,2,105.1,18.0,172.36,49.5,85.32
ORD-005681,2025-11-17,CUST-00575,Oliver Allen,32,Female,Europe,Spain,Home & Kitchen,Cuisinart 12-Piece Cookware Set,2,265.31,31.0,366.13,20.9,76.52
ORD-005682,2025-11-17,CUST-00102,Amelia Wang,39,Male,Middle East,Saudi Arabia,Clothing,Under Armour Sports Bra,2,47.19,31.0,65.12,35.1,22.86
ORD-005683,2025-11-17,CUST-01537,Riley Torres,42,Male,Latin America,Argentina,Home & Kitchen,Philips Hue Smart Bulb Set,2,90.24,7.0,167.85,27.7,46.49
ORD-005684,2025-11-17,CUST-00330,Thomas Williams,29,Female,Middle East,Qatar,Electronics,"LG OLED 55"" TV",2,1593.95,29.0,2263.41,14.5,328.19
ORD-005685,2025-11-17,CUST-00708,John Torres,18,Female,Middle East,UAE,Electronics,Apple Watch Series 9,2,494.87,17.0,821.48,18.7,153.62
ORD-005686,2025-11-17,CUST-00774,Mia Brown,32,Female,Middle East,Saudi Arabia,Beauty & Personal Care,Philips Norelco Shaver,4,134.85,4.0,517.82,43.3,224.22
ORD-005687,2025-11-17,CUST-00724,Priya Fernandez,35,Male,Middle East,Qatar,Clothing,Puma Running Shorts,4,31.34,40.0,75.22,30.5,22.94
ORD-005688,2025-11-17,CUST-01183,Chen Miller,28,Male,Asia Pacific,Singapore,Electronics,Canon EOS R50 Camera,1,845.12,5.0,802.86,15.9,127.65
ORD-005689,2025-11-17,CUST-01527,Lisa Chen,39,Female,Latin America,Colombia,Clothing,Levi's 501 Jeans,4,83.22,0.0,332.88,37.0,123.17
ORD-005690,2025-11-17,CUST-00345,Layla Wright,35,Male,North America,Mexico,Clothing,Puma Running Shorts,2,44.1,38.0,54.68,30.9,16.9
ORD-005691,2025-11-17,CUST-00123,Lisa Patel,35,Male,North America,Mexico,Home & Kitchen,Weighted Blanket 15lbs,3,76.62,15.0,195.38,27.2,53.14
ORD-005692,2025-11-17,CUST-01124,Mia Rossi,39,Male,Latin America,Colombia,Home & Kitchen,LED Desk Lamp with USB,2,48.67,19.0,78.85,39.3,30.99
ORD-005693,2025-11-17,CUST-00676,Mason Dupont,41,Female,North America,USA,Electronics,USB-C Hub 7-in-1,1,65.34,0.0,65.34,14.7,9.6
ORD-005694,2025-11-17,CUST-00326,Amelia Fernandez,33,Male,Latin America,Argentina,Sports & Outdoors,Yoga Mat Premium Non-Slip,3,40.26,18.0,99.04,26.7,26.44
ORD-005695,2025-11-17,CUST-00303,Ravi Rossi,32,Female,Europe,Italy,Clothing,Puma Running Shorts,3,42.24,27.0,92.51,44.6,41.26
ORD-005696,2025-11-18,CUST-00813,Lucas Mitchell,27,Male,Asia Pacific,Australia,Home & Kitchen,Dyson V15 Vacuum,1,763.02,0.0,763.02,28.2,215.17
ORD-005697,2025-11-18,CUST-00520,Ali Jackson,42,Male,Middle East,Saudi Arabia,Electronics,Sony PlayStation 5,1,651.77,10.0,586.59,12.0,70.39
ORD-005698,2025-11-18,CUST-01130,Ahmed Müller,41,Female,Latin America,Brazil,Home & Kitchen,IKEA KALLAX Shelf Unit,1,178.68,20.0,142.94,38.3,54.75
ORD-005699,2025-11-18,CUST-00431,Ethan Müller,18,Female,Europe,Italy,Electronics,Sony PlayStation 5,2,647.33,0.0,1294.66,20.0,258.93
ORD-005700,2025-11-18,CUST-01598,Liam Lopez,55,Female,Asia Pacific,South Korea,Beauty & Personal Care,Oral-B Electric Toothbrush Pro,5,80.26,14.0,345.12,49.0,169.11
ORD-005701,2025-11-18,CUST-00607,Layla Carter,47,Female,Europe,Italy,Electronics,USB-C Hub 7-in-1,1,88.98,0.0,88.98,18.0,16.02
ORD-005702,2025-11-18,CUST-01184,Riley Kim,20,Female,Latin America,Argentina,Sports & Outdoors,Coleman 4-Person Camping Tent,3,114.21,34.0,226.14,21.5,48.62
ORD-005703,2025-11-18,CUST-01011,Patricia King,61,Male,Latin America,Argentina,Home & Kitchen,French Press Coffee Maker,2,47.24,0.0,94.48,27.4,25.89
ORD-005704,2025-11-18,CUST-00148,Linda Jones,45,Female,North America,Canada,Clothing,H&M Cotton T-Shirt Pack,2,25.09,9.0,45.66,47.2,21.55
ORD-005705,2025-11-18,CUST-00256,Susan Anderson,43,Male,Asia Pacific,India,Clothing,Nike Air Max 270,4,129.79,4.0,498.39,45.1,224.77
ORD-005706,2025-11-18,CUST-01562,Barbara Santos,25,Male,Middle East,Saudi Arabia,Home & Kitchen,KitchenAid Stand Mixer,3,455.22,29.0,969.62,36.6,354.88
ORD-005707,2025-11-18,CUST-00342,Sarah Fernandez,62,Male,North America,USA,Clothing,Converse Chuck Taylor All Star,2,82.47,0.0,164.94,40.5,66.8
ORD-005708,2025-11-18,CUST-00095,Mia Nguyen,38,Male,Europe,Italy,Home & Kitchen,Instant Pot Duo 7-in-1,3,143.45,0.0,430.35,28.9,124.37
ORD-005709,2025-11-18,CUST-01286,Richard Scott,22,Female,Europe,Netherlands,Home & Kitchen,Ninja Air Fryer XL,1,136.12,2.0,133.4,29.8,39.75
ORD-005710,2025-11-18,CUST-01137,Carlos Lee,25,Male,Europe,UK,Electronics,Apple Watch Series 9,1,518.29,33.0,347.25,9.1,31.6
ORD-005711,2025-11-18,CUST-01359,Thomas Taylor,33,Male,Latin America,Colombia,Home & Kitchen,Bamboo Cutting Board Set,3,44.27,29.0,94.3,39.4,37.15
ORD-005712,2025-11-18,CUST-01228,Sofia Smith,19,Male,Europe,France,Electronics,iPad Pro 11-inch,1,1036.99,14.0,891.81,9.7,86.51
ORD-005713,2025-11-18,CUST-01695,Jessica Dupont,18,Female,Europe,Spain,Sports & Outdoors,Hydro Flask 32oz Water Bottle,2,67.28,31.0,92.85,24.1,22.38
ORD-005714,2025-11-18,CUST-00279,Mia Santos,18,Female,North America,USA,Sports & Outdoors,Coleman 4-Person Camping Tent,3,118.52,0.0,355.56,23.3,82.85
ORD-005715,2025-11-18,CUST-00726,Chen Martinez,18,Female,North America,USA,Electronics,Dell XPS 15 Laptop,2,1376.2,34.0,1816.58,12.4,225.26
ORD-005716,2025-11-18,CUST-00496,Ali Martin,28,Male,North America,Canada,Sports & Outdoors,Bowflex SelectTech Dumbbells,3,355.17,20.0,852.41,34.6,294.93
ORD-005717,2025-11-18,CUST-00134,Charlotte Thompson,32,Female,Middle East,UAE,Clothing,Under Armour Sports Bra,4,69.01,43.0,157.34,35.4,55.7
ORD-005718,2025-11-18,CUST-00860,Susan Harris,59,Male,Latin America,Brazil,Sports & Outdoors,Coleman 4-Person Camping Tent,1,140.13,25.0,105.1,31.1,32.69
ORD-005719,2025-11-19,CUST-01096,Ethan Harris,23,Female,Middle East,UAE,Sports & Outdoors,Wilson Tennis Racket Pro,3,153.52,33.0,308.58,36.1,111.4
ORD-005720,2025-11-19,CUST-00656,Rafael Martin,38,Male,Europe,UK,Sports & Outdoors,Peloton Bike+,2,2876.6,38.0,3566.98,29.1,1037.99
ORD-005721,2025-11-19,CUST-00217,Aiden Johnson,37,Male,North America,Mexico,Home & Kitchen,Nespresso Vertuo Coffee Machine,1,270.27,0.0,270.27,30.4,82.16
ORD-005722,2025-11-19,CUST-01595,Patricia Walker,31,Female,Europe,Spain,Home & Kitchen,Philips Hue Smart Bulb Set,3,94.53,18.0,232.54,28.7,66.74
ORD-005723,2025-11-19,CUST-01702,Fatima Garcia,50,Female,Europe,France,Electronics,iPhone 15 Pro,2,1120.75,35.0,1456.98,17.9,260.8
ORD-005724,2025-11-19,CUST-01655,Isabella Martinez,24,Female,North America,USA,Beauty & Personal Care,Foreo LUNA Face Massager,5,119.97,0.0,599.85,55.8,334.72
ORD-005725,2025-11-19,CUST-01457,David Flores,66,Male,Europe,France,Home & Kitchen,Roomba i7+ Robot Vacuum,2,817.84,4.0,1570.25,28.9,453.8
ORD-005726,2025-11-19,CUST-01718,Fatima Johnson,32,Female,Europe,Italy,Electronics,Bose SoundLink Speaker,1,214.37,28.0,154.35,12.1,18.68
ORD-005727,2025-11-19,CUST-01209,Ahmed Lopez,36,Female,Latin America,Colombia,Home & Kitchen,Dyson V15 Vacuum,3,724.02,0.0,2172.06,25.0,543.01
ORD-005728,2025-11-19,CUST-01386,Isabella White,38,Female,Europe,France,Clothing,Adidas Ultraboost Shoes,1,171.54,0.0,171.54,46.6,79.94
ORD-005729,2025-11-19,CUST-00320,Sarah Patel,52,Female,Middle East,UAE,Home & Kitchen,KitchenAid Stand Mixer,1,511.57,28.0,368.33,28.6,105.34
ORD-005730,2025-11-19,CUST-01227,Layla Allen,25,Male,Europe,Netherlands,Electronics,Canon EOS R50 Camera,2,783.91,0.0,1567.82,15.6,244.58
ORD-005731,2025-11-19,CUST-01185,Harry Wilson,29,Male,North America,USA,Beauty & Personal Care,Charlotte Tilbury Lipstick,5,35.81,0.0,179.05,44.3,79.32
ORD-005732,2025-11-19,CUST-00366,Riley Wang,33,Male,Middle East,Qatar,Clothing,Ray-Ban Aviator Sunglasses,2,184.52,26.0,273.09,52.0,142.01
ORD-005733,2025-11-19,CUST-00761,Priya Mitchell,20,Female,North America,Canada,Electronics,Samsung Galaxy S24,2,1223.72,14.0,2104.8,14.6,307.3
ORD-005734,2025-11-19,CUST-00410,Sarah Brown,47,Male,Europe,UK,Clothing,Puma Running Shorts,1,35.86,0.0,35.86,34.2,12.26
ORD-005735,2025-11-19,CUST-00004,Ana Kim,32,Male,North America,Mexico,Home & Kitchen,Cuisinart 12-Piece Cookware Set,3,277.17,0.0,831.51,20.2,167.97
ORD-005736,2025-11-19,CUST-01083,Ethan Martin,43,Male,Middle East,Qatar,Electronics,Ring Video Doorbell,1,131.87,0.0,131.87,18.3,24.13
ORD-005737,2025-11-19,CUST-00615,Susan Williams,34,Male,Asia Pacific,Singapore,Beauty & Personal Care,Dyson Airwrap Styler,1,674.41,29.0,478.83,57.4,274.85
ORD-005738,2025-11-19,CUST-01083,Ethan Martin,43,Male,Middle East,Qatar,Beauty & Personal Care,Olaplex No.3 Hair Perfector,5,37.65,5.0,178.84,47.0,84.05
ORD-005739,2025-11-19,CUST-00859,Jessica Nguyen,53,Female,Asia Pacific,Australia,Clothing,Puma Running Shorts,3,31.8,0.0,95.4,49.8,47.51
ORD-005740,2025-11-19,CUST-00100,Ravi Flores,44,Female,Middle East,Qatar,Sports & Outdoors,Yoga Mat Premium Non-Slip,2,48.57,20.0,77.71,33.0,25.64
ORD-005741,2025-11-19,CUST-01270,Jennifer Schmidt,23,Male,North America,USA,Electronics,Ring Video Doorbell,1,195.38,12.0,171.93,12.2,20.98
ORD-005742,2025-11-19,CUST-01635,Muhammad Johnson,18,Male,North America,Mexico,Sports & Outdoors,Bowflex SelectTech Dumbbells,3,400.44,0.0,1201.32,27.9,335.17
ORD-005743,2025-11-19,CUST-00484,Lucas Müller,37,Male,Latin America,Argentina,Clothing,Levi's 501 Jeans,1,83.88,8.0,77.17,30.7,23.69
ORD-005744,2025-11-19,CUST-00607,Layla Carter,47,Female,Europe,Italy,Home & Kitchen,Philips Hue Smart Bulb Set,2,101.19,19.0,163.93,21.4,35.08
ORD-005745,2025-11-20,CUST-00636,Charlotte Ali,34,Male,North America,USA,Home & Kitchen,Instant Pot Duo 7-in-1,2,106.25,0.0,212.5,33.7,71.61
ORD-005746,2025-11-20,CUST-01517,Lucas Miller,39,Male,Latin America,Brazil,Clothing,North Face Fleece Jacket,3,131.04,24.0,298.77,53.9,161.04
ORD-005747,2025-11-20,CUST-01681,Harry Smith,45,Male,Europe,Italy,Electronics,Dell XPS 15 Laptop,1,1421.82,19.0,1151.67,14.8,170.45
ORD-005748,2025-11-20,CUST-00795,Lucas Roberts,50,Female,Latin America,Colombia,Home & Kitchen,IKEA KALLAX Shelf Unit,3,195.12,22.0,456.58,25.3,115.51
ORD-005749,2025-11-20,CUST-00584,Aiden Jones,46,Male,North America,Canada,Home & Kitchen,Smart Thermostat Google Nest,2,200.28,3.0,388.54,26.0,101.02
ORD-005750,2025-11-20,CUST-01423,Lucas Martinez,33,Female,Europe,France,Clothing,Puma Running Shorts,2,46.53,0.0,93.06,36.6,34.06
ORD-005751,2025-11-20,CUST-01307,Oliver Ali,42,Male,Latin America,Colombia,Home & Kitchen,French Press Coffee Maker,1,50.84,33.0,34.06,29.8,10.15
ORD-005752,2025-11-20,CUST-00064,Linda Miller,39,Female,North America,USA,Electronics,Apple Watch Series 9,2,512.83,14.0,882.07,11.6,102.32
ORD-005753,2025-11-20,CUST-00967,Jennifer Scott,45,Female,Latin America,Argentina,Beauty & Personal Care,Philips Norelco Shaver,2,105.48,7.0,196.19,41.5,81.42
ORD-005754,2025-11-20,CUST-00474,Richard Allen,47,Male,Middle East,Saudi Arabia,Clothing,Gucci Belt,3,462.36,0.0,1387.08,33.0,457.74
ORD-005755,2025-11-20,CUST-01783,Sarah Baker,21,Male,Europe,Spain,Beauty & Personal Care,Bioderma Micellar Water 500ml,1,14.37,0.0,14.37,35.5,5.1
ORD-005756,2025-11-20,CUST-01635,Muhammad Johnson,18,Male,North America,Mexico,Clothing,Puma Running Shorts,4,41.88,13.0,145.74,42.7,62.23
ORD-005757,2025-11-20,CUST-00951,Emma Müller,50,Female,Middle East,UAE,Electronics,Apple MacBook Air M2,1,1469.9,0.0,1469.9,14.9,219.02
ORD-005758,2025-11-20,CUST-01121,John Singh,34,Male,Asia Pacific,Japan,Clothing,Adidas Ultraboost Shoes,2,182.05,25.0,273.08,50.6,138.18
ORD-005759,2025-11-20,CUST-01694,Yuki Lopez,33,Male,Asia Pacific,Australia,Sports & Outdoors,Wilson Tennis Racket Pro,3,201.07,0.0,603.21,27.8,167.69
ORD-005760,2025-11-20,CUST-00043,Mia Dupont,39,Female,Asia Pacific,Singapore,Sports & Outdoors,Garmin GPS Running Watch,3,357.21,0.0,1071.63,27.6,295.77
ORD-005761,2025-11-20,CUST-00554,Charles Williams,52,Male,Latin America,Brazil,Electronics,"LG OLED 55"" TV",2,1657.46,2.0,3248.62,12.7,412.57
ORD-005762,2025-11-21,CUST-00382,Fatima Lee,21,Female,Latin America,Brazil,Sports & Outdoors,Resistance Bands Set,3,41.93,7.0,116.98,34.1,39.89
ORD-005763,2025-11-21,CUST-00305,Mia Fernandez,28,Female,Europe,France,Home & Kitchen,Nespresso Vertuo Coffee Machine,1,264.87,18.0,217.19,29.5,64.07
ORD-005764,2025-11-21,CUST-01321,Olivia Nguyen,34,Female,Latin America,Brazil,Beauty & Personal Care,Olaplex No.3 Hair Perfector,1,35.0,15.0,29.75,41.3,12.29
ORD-005765,2025-11-21,CUST-01469,Mary Roberts,45,Male,Latin America,Brazil,Clothing,Ray-Ban Aviator Sunglasses,4,177.47,26.0,525.31,46.4,243.74
ORD-005766,2025-11-21,CUST-00526,Muhammad Williams,35,Female,Latin America,Colombia,Home & Kitchen,IKEA KALLAX Shelf Unit,1,227.81,27.0,166.3,39.9,66.35
ORD-005767,2025-11-21,CUST-00128,Yuki Green,41,Female,North America,Canada,Electronics,Bose SoundLink Speaker,1,263.56,5.0,250.38,18.2,45.57
ORD-005768,2025-11-21,CUST-00710,Karen Nelson,54,Female,Asia Pacific,India,Clothing,Tommy Hilfiger Polo Shirt,2,67.21,0.0,134.42,53.9,72.45
ORD-005769,2025-11-21,CUST-01433,Jessica Singh,29,Female,Europe,Spain,Sports & Outdoors,Camping Sleeping Bag -10°C,3,90.43,0.0,271.29,28.1,76.23
ORD-005770,2025-11-21,CUST-00436,Ana Khan,18,Male,Middle East,UAE,Home & Kitchen,Cuisinart 12-Piece Cookware Set,1,228.85,24.0,173.93,36.5,63.48
ORD-005771,2025-11-21,CUST-00163,Mason Garcia,52,Female,Middle East,Saudi Arabia,Electronics,iPad Pro 11-inch,1,1083.38,0.0,1083.38,11.0,119.17
ORD-005772,2025-11-21,CUST-00458,Carlos Nguyen,37,Female,Middle East,Qatar,Beauty & Personal Care,Philips Norelco Shaver,3,142.96,26.0,317.37,37.6,119.33
ORD-005773,2025-11-21,CUST-00537,Fatima Taylor,28,Male,Europe,Spain,Home & Kitchen,Weighted Blanket 15lbs,2,100.71,0.0,201.42,28.3,57.0
ORD-005774,2025-11-21,CUST-00502,Jennifer Fernandez,30,Female,Middle East,UAE,Electronics,"LG OLED 55"" TV",1,1985.78,0.0,1985.78,18.0,357.44
ORD-005775,2025-11-21,CUST-00253,Fatima Fernandez,47,Female,Latin America,Brazil,Beauty & Personal Care,Neutrogena SPF 50 Sunscreen,2,20.44,0.0,40.88,51.9,21.22
ORD-005776,2025-11-21,CUST-01462,Yuki Flores,49,Male,North America,Mexico,Sports & Outdoors,Camping Sleeping Bag -10°C,3,98.59,19.0,239.57,21.6,51.75
ORD-005777,2025-11-21,CUST-01755,Carlos Brown,21,Female,Latin America,Brazil,Electronics,Samsung Galaxy S24,1,1059.19,20.0,847.35,10.5,88.97
ORD-005778,2025-11-21,CUST-00703,Oliver Müller,42,Male,Latin America,Argentina,Home & Kitchen,French Press Coffee Maker,3,31.01,19.0,75.35,35.0,26.37
ORD-005779,2025-11-21,CUST-00938,Olivia Carter,30,Female,Europe,France,Clothing,Converse Chuck Taylor All Star,1,77.65,14.0,66.78,46.5,31.05
ORD-005780,2025-11-21,CUST-01392,Susan Smith,37,Female,North America,Canada,Home & Kitchen,Nespresso Vertuo Coffee Machine,2,179.56,1.0,355.53,28.9,102.75
ORD-005781,2025-11-21,CUST-01788,Lucas Chen,44,Female,Middle East,Saudi Arabia,Beauty & Personal Care,Philips Norelco Shaver,5,103.49,26.0,382.91,40.4,154.7
ORD-005782,2025-11-21,CUST-00291,Michael Roberts,35,Female,Asia Pacific,Japan,Clothing,Zara Wool Coat,1,157.56,29.0,111.87,32.7,36.58
ORD-005783,2025-11-22,CUST-00065,Chen White,38,Female,Europe,France,Sports & Outdoors,Fitbit Charge 6,1,206.64,41.0,121.92,21.5,26.21
ORD-005784,2025-11-22,CUST-01267,Fatima Taylor,18,Female,Middle East,UAE,Home & Kitchen,LED Desk Lamp with USB,3,46.38,0.0,139.14,22.1,30.75
ORD-005785,2025-11-22,CUST-00957,Harry Miller,30,Male,Europe,Spain,Sports & Outdoors,Bowflex SelectTech Dumbbells,3,398.72,26.0,885.16,26.2,231.91
ORD-005786,2025-11-22,CUST-00621,Laila Chen,19,Female,Asia Pacific,South Korea,Electronics,"LG OLED 55"" TV",1,1834.46,10.0,1651.01,15.5,255.91
ORD-005787,2025-11-22,CUST-00182,Barbara Flores,36,Female,Asia Pacific,South Korea,Home & Kitchen,Dyson V15 Vacuum,2,814.52,31.0,1124.04,23.7,266.4
ORD-005788,2025-11-22,CUST-01422,Charlotte Nelson,41,Male,Asia Pacific,South Korea,Home & Kitchen,Weighted Blanket 15lbs,3,69.89,3.0,203.38,27.9,56.74
ORD-005789,2025-11-22,CUST-01183,Chen Miller,28,Male,Asia Pacific,Singapore,Sports & Outdoors,Coleman 4-Person Camping Tent,2,197.8,0.0,395.6,26.8,106.02
ORD-005790,2025-11-22,CUST-01137,Carlos Lee,25,Male,Europe,UK,Beauty & Personal Care,Charlotte Tilbury Lipstick,2,36.72,17.0,60.96,50.6,30.85
ORD-005791,2025-11-22,CUST-01603,Ali Wang,57,Male,North America,USA,Clothing,Ray-Ban Aviator Sunglasses,3,188.55,45.0,311.11,50.0,155.56
ORD-005792,2025-11-22,CUST-00022,Linda Anderson,20,Male,Middle East,UAE,Electronics,Apple MacBook Air M2,1,1275.09,30.0,892.56,11.8,105.32
ORD-005793,2025-11-22,CUST-01220,Mia Torres,37,Male,North America,USA,Electronics,Canon EOS R50 Camera,2,977.8,0.0,1955.6,8.4,164.27
ORD-005794,2025-11-22,CUST-00725,Hana Thomas,37,Male,North America,Canada,Sports & Outdoors,Coleman 4-Person Camping Tent,2,199.61,34.0,263.49,22.0,57.97
ORD-005795,2025-11-22,CUST-00299,Oliver Miller,27,Female,Europe,UK,Beauty & Personal Care,Tatcha Rice Wash Cleanser,2,54.65,5.0,103.83,55.6,57.73
ORD-005796,2025-11-22,CUST-00533,Mia Lopez,29,Female,Asia Pacific,India,Home & Kitchen,Dyson V15 Vacuum,3,854.19,19.0,2075.68,27.5,570.81
ORD-005797,2025-11-22,CUST-00047,Patricia Kim,36,Male,Middle East,Qatar,Home & Kitchen,Ninja Air Fryer XL,3,126.44,3.0,367.94,24.9,91.62
ORD-005798,2025-11-22,CUST-00728,Sofia Carter,49,Female,Europe,Italy,Electronics,iPhone 15 Pro,2,1228.25,24.0,1866.94,13.6,253.9
ORD-005799,2025-11-22,CUST-00905,Priya Ali,26,Male,Europe,Spain,Beauty & Personal Care,Neutrogena SPF 50 Sunscreen,4,15.58,29.0,44.25,58.4,25.84
ORD-005800,2025-11-22,CUST-01611,Linda Miller,21,Male,Middle East,Saudi Arabia,Home & Kitchen,Roomba i7+ Robot Vacuum,2,831.04,26.0,1229.94,39.6,487.06
ORD-005801,2025-11-22,CUST-01265,Ravi Williams,18,Male,Europe,France,Beauty & Personal Care,Fenty Beauty Foundation,3,50.45,31.0,104.43,39.1,40.83
